,forks_count,language,stargazers,topics,url,watchers_count
784,29,Python,106,"['deep-learning', 'machine-learning', 'tensorflow', 'theano']",https://api.github.com/repos/aetros/aetros-cli,106
785,15,Jupyter Notebook,106,"['deep-learning', 'encoder-decoder', 'machine-learning', 'natural-language-processing', 'neural-network', 'nlp', 'python', 'seq2seq', 'sequence-to-sequence', 'summarization', 'tensorflow', 'text-summarization', 'text-summarizer']",https://api.github.com/repos/thomasschmied/Text_Summarization_with_Tensorflow,106
786,82,Jupyter Notebook,105,"['computer-vision', 'coursera', 'data-science', 'data-structures', 'deep-learning', 'machine-learning', 'natural-language-processing', 'reinforcement-learning']",https://api.github.com/repos/shenweichen/Coursera,105
787,49,Python,105,"['computer-vision', 'deep-learning', 'machine-learning', 'segmentation', 'tensorflow']",https://api.github.com/repos/kwotsin/TensorFlow-ENet,105
788,21,Python,105,"['deep-learning', 'gan', 'machine-learning', 'pix2pix', 'python', 'shabteam', 'tensorflow']",https://api.github.com/repos/Eyyub/tensorflow-pix2pix,105
789,26,Java,105,"['java', 'machine-learning', 'synthesis']",https://api.github.com/repos/capergroup/bayou,105
790,46,,103,"['artificial-intelligence', 'caffe', 'deep-learning', 'deepmind', 'keras', 'machine-learning', 'neural-network', 'python', 'tensorflow']",https://api.github.com/repos/Robinwho/Deep-Learning,103
791,39,,103,"['books', 'deep-learning', 'machine-learning', 'paperlist', 'reference']",https://api.github.com/repos/Halfish/machine-learning-reference,103
792,5,Go,103,"['golang', 'machine-learning', 'svm']",https://api.github.com/repos/lazywei/lineargo,103
793,70,Jupyter Notebook,103,"['explanation', 'implementation', 'machine-learning', 'python', 'sklearn']",https://api.github.com/repos/conordewey3/HitchhikersGuideMachineLearning,103
794,30,Python,102,"['language-processing', 'machine-learning', 'monkeylearn-api', 'monkeylearn-python', 'natural-language-processing', 'nlp', 'text-classification']",https://api.github.com/repos/monkeylearn/monkeylearn-python,102
795,9,Swift,102,"['artificial-intelligence', 'backpropagation', 'feedforward-neural-network', 'genetic-algorithm', 'kmeans', 'kmeans-clustering', 'lasso-regression', 'linear-regression', 'machine-learning', 'machine-learning-algorithms', 'machine-learning-library', 'mlkit', 'neural-network', 'polynomial-regression', 'regression', 'ridge-regression', 'swift']",https://api.github.com/repos/Somnibyte/MLKit,102
796,77,Jupyter Notebook,101,"['data-mining', 'data-science', 'data-visualization', 'image-processing', 'image-recognition', 'machine-learning', 'python', 'r', 'sas', 'text-mining']",https://api.github.com/repos/jphall663/GWU_data_mining,101
797,47,Jupyter Notebook,101,"['interview-preparation', 'machine-learning']",https://api.github.com/repos/ShuaiW/ml-interview,101
798,84,Python,101,"['healthcare', 'machine-learning', 'python']",https://api.github.com/repos/HealthCatalyst/healthcareai-py,101
799,43,C++,101,"['arm', 'arm-neon', 'artificial-intelligence', 'cnn', 'dnn', 'machine-learning']",https://api.github.com/repos/OAID/Tengine,101
800,84,Python,101,"['healthcare', 'machine-learning', 'python']",https://api.github.com/repos/HealthCatalyst/healthcareai-py,101
801,27,Python,101,"['bayesian-optimization', 'gpflow', 'hyperparameter-optimization', 'machine-learning']",https://api.github.com/repos/GPflow/GPflowOpt,101
802,25,Python,101,"['machine-learning', 'python', 'scikit-learn', 'survival-analysis']",https://api.github.com/repos/sebp/scikit-survival,101
803,11,Python,100,"['artificial-intelligence', 'machine-learning', 'openstreetmap', 'traffic-sign-recognition']",https://api.github.com/repos/Telenav/Telenav.AI,100
804,8,Python,100,"['classification-algorithm', 'ensemble-learning', 'machine-learning']",https://api.github.com/repos/levyben/DeepSuperLearner,100
805,38,Python,100,"['computer-vision', 'deep-learning', 'machine-learning', 'tensorflow', 'tensorflow-xception', 'xception-model']",https://api.github.com/repos/kwotsin/TensorFlow-Xception,100
806,35,Jupyter Notebook,100,"['artificial-intelligence', 'decision-making', 'deep-reinforcement-learning', 'docker', 'game-theory', 'jupyter', 'lesson', 'machine-learning', 'notebook', 'reinforcement-learning', 'tensorboard']",https://api.github.com/repos/mimoralea/applied-reinforcement-learning,100
807,14,Python,100,"['backend', 'deep-learning', 'deploy-tool', 'keras', 'machine-learning', 'python', 'rest-api', 'tensorflow']",https://api.github.com/repos/galiboo/olympus,100
808,21,Jupyter Notebook,99,"['accountability', 'data-mining', 'data-science', 'fairness', 'fatml', 'h2o', 'interpretability', 'jupyter-notebooks', 'machine-learning', 'mli', 'python', 'transparency', 'xai', 'xgboost']",https://api.github.com/repos/h2oai/mli-resources,99
809,16,,100,"['computer-vision', 'machine-learning', 'reinforcement-learning', 'self-supervised', 'unsupervised-learning']",https://api.github.com/repos/jason718/awesome-self-supervised-learning,100
810,15,Java,99,"['algorithms', 'graph-database', 'machine-learning', 'neo4j', 'nlp', 'opennlp', 'stanford-corenlp']",https://api.github.com/repos/graphaware/neo4j-nlp,99
811,32,Python,99,"['artificial-intelligence', 'artificial-neural-networks', 'convolutional-neural-networks', 'deep-learning', 'deep-neural-networks', 'deep-reinforcement-learning', 'machine-learning', 'recurrent-neural-networks', 'stargazers-count', 'top-repositories']",https://api.github.com/repos/mbadry1/Top-Deep-Learning,99
812,85,Python,98,"['machine-learning', 'python3']",https://api.github.com/repos/stonycat/ML-in-Action-Code-and-Note,98
813,30,TeX,98,"['hep', 'machine-learning']",https://api.github.com/repos/iml-wg/HEP-ML-Resources,98
814,5,Haskell,98,"['backpropagation', 'backpropagation-algorithm', 'haskell', 'haskell-library', 'machine-learning', 'neural-network', 'neural-networks']",https://api.github.com/repos/saschagrunert/nn,98
815,6,Swift,98,"['ai', 'deep-learning', 'deep-neural-networks', 'image-recognition', 'ios', 'machine-learning', 'swift', 'tensorflow', 'xcode']",https://api.github.com/repos/mortenjust/trainer-mac,98
816,32,Python,98,"['generative-adversarial-network', 'hypothesis-testing', 'kernel-methods', 'machine-learning', 'maximum-mean-discrepancy', 'python', 'shogun', 'statistical-tests', 'tensorflow', 'theano']",https://api.github.com/repos/dougalsutherland/opt-mmd,98
817,60,Java,97,"['java', 'machine-learning']",https://api.github.com/repos/yinlou/mltk,97
818,109,R,97,"['anomalydetection', 'classification', 'clustering', 'gradient-descent', 'k-means', 'learning-curve', 'linear-regression', 'machine-learning', 'neural-network', 'pca', 'principal-component-analysis', 'recommender-system', 'regularization', 'svm']",https://api.github.com/repos/faridcher/machine-learning-course,97
819,10,Erlang,97,"['bioinformatics', 'distributed-computing', 'erlang', 'functional-programming', 'machine-learning', 'otp', 'parallelization', 'workflow', 'workflow-engine']",https://api.github.com/repos/joergen7/cuneiform,97
820,47,JavaScript,97,"['artificial-intelligence', 'autonomous-car', 'fuzzy-control', 'genetic-algorithm', 'javascript', 'machine-learning', 'particle-swarm-optimization', 'virtual-reality', 'webgl']",https://api.github.com/repos/Jasonnor/Car-Simulator,97
821,81,Python,97,"['machine-learning', 'machine-learning-algorithms', 'machine-learning-python', 'machine-learning-scratch', 'supervised-learning', 'unsupervised-learning']",https://api.github.com/repos/madhug-nadig/Machine-Learning-Algorithms-from-Scratch,97
822,14,Jupyter Notebook,96,"['3d-printing', 'chess', 'computer-vision', 'data-science', 'machine-learning', 'raspberry-pi', 'robotics']",https://api.github.com/repos/joeymeyer/raspberryturk,96
823,59,R,95,"['healthcare', 'machine-learning', 'r']",https://api.github.com/repos/HealthCatalyst/healthcareai-r,95
824,42,Python,95,"['machine-learning', 'network-analysis', 'network-forensics', 'networking', 'pcap', 'pcap-analyzer', 'pcap-files', 'sdn', 'software-defined-network']",https://api.github.com/repos/CyberReboot/poseidon,95
825,23,Python,95,"['alphago', 'alphago-zero', 'data-science', 'deep-learning', 'game-of-go', 'games', 'machine-learning', 'neural-networks', 'python']",https://api.github.com/repos/maxpumperla/deep_learning_and_the_game_of_go,95
826,18,Python,95,"['data-science', 'deep-learning', 'education', 'machine-learning', 'science', 'statistics']",https://api.github.com/repos/edwardlib/observations,95
827,6,,95,"['apple', 'augmented-reality', 'conference', 'ios', 'keynote', 'machine-learning', 'macos', 'markdown', 'summary', 'swift', 'swift4', 'wwdc17', 'wwdc2017', 'xcode']",https://api.github.com/repos/erenkabakci/WWDC17-Recap,95
828,19,Python,95,"['ai', 'ai-learning', 'artificial-intelligence', 'deep-learning', 'evolution-strategies', 'evolutionary-algorithms', 'machine-learning', 'python', 'reinforcement-learning']",https://api.github.com/repos/alirezamika/evostra,95
829,9,Kotlin,95,"['android', 'computer-vision', 'deep-learning', 'kotlin', 'machine-learning', 'tensorflow']",https://api.github.com/repos/eddywm/KTFLITE,95
830,14,Python,95,"['deep-learning', 'keras', 'machine-learning', 'neural-network', 'video', 'visualization']",https://api.github.com/repos/brannondorsey/keras_weight_animator,95
831,35,,95,"['awesome', 'awesome-list', 'datasets', 'deep-learning', 'image-segmentation', 'list', 'lists', 'machine-learning', 'optimization', 'optimization-algorithms', 'physics', 'planning-algorithms', 'point-cloud', 'reinforcement-learning', 'robot', 'robotics', 'ros', 'sensors', 'simulation', 'tensorflow']",https://api.github.com/repos/ahundt/awesome-robotics,95
832,27,Python,95,"['3d-reconstruction', 'deep-learning', 'machine-learning']",https://api.github.com/repos/akar43/lsm,95
833,12,Python,95,"['artificial-neural-networks', 'convolutional-neural-networks', 'deep-learning', 'evolutionary-algorithm', 'machine-learning', 'recurrent-neural-networks']",https://api.github.com/repos/csxeba/brainforge,95
834,16,Swift,94,"['deep-learning', 'machine-learning', 'neural-network', 'ocr', 'swift']",https://api.github.com/repos/Swift-AI/NeuralNet-Handwriting-iOS,94
835,23,Java,94,"['machine-learning', 'machine-learning-api', 'machine-learning-library', 'semantic-web', 'web-ontology-language']",https://api.github.com/repos/SmartDataAnalytics/DL-Learner,94
836,7,Python,94,"['data-science', 'deep-learning', 'keras', 'machine-learning', 'neural-network', 'python', 'pytorch']",https://api.github.com/repos/GRAAL-Research/pytoune,94
837,37,C++,94,"['cnn', 'convolutional-neural-networks', 'machine-learning', 'neural-network']",https://api.github.com/repos/can1357/simple_cnn,94
838,19,Python,94,"['machine-learning', 'python', 'supervised-learning', 'theano']",https://api.github.com/repos/asingh33/SupervisedChromeTrex,94
839,32,Python,94,"['dialogflow', 'machine-learning', 'python']",https://api.github.com/repos/dialogflow/dialogflow-python-client-v2,94
840,13,Python,94,"['ai', 'ipython', 'jupyter-notebook', 'keras', 'machine-learning', 'pytorch', 'sdk']",https://api.github.com/repos/hyperdashio/hyperdash-sdk-py,94
841,17,Python,94,"['deep-learning', 'lstm-model', 'machine-learning', 'mnist-dataset', 'recurrent-networks', 'tensorflow', 'tensorflow-1-0']",https://api.github.com/repos/philipperemy/tensorflow-phased-lstm,94
842,39,Jupyter Notebook,94,"['datascience', 'deep-learning', 'machine-learning', 'meetup']",https://api.github.com/repos/QuantScientist/deep-ml-meetups,94
843,70,Java,93,"['android-demo', 'animations', 'annotations', 'dagger2', 'flow', 'machine-learning', 'mortar', 'mvp', 'orm', 'retrofit2']",https://api.github.com/repos/BoBoMEe/Android-Demos,93
844,68,Jupyter Notebook,94,"['face-recognition', 'machine-learning']",https://api.github.com/repos/008karan/Face-recognition,94
845,25,C++,93,"['binary-neural-networks', 'deep-learning', 'machine-learning', 'tensorflow', 'xnor-convolutions', 'xnor-net']",https://api.github.com/repos/AngusG/tensorflow-xnor-bnn,93
846,30,Python,93,"['artificial-intelligence', 'builtin-commands', 'machine-learning', 'marvin', 'marvin-toolbox', 'platform']",https://api.github.com/repos/marvin-ai/marvin-python-toolbox,93
847,23,C++,93,"['machine-learning', 'machine-translation', 'mmt', 'mt', 'neural', 'neural-machine-translation', 'neural-network', 'translation']",https://api.github.com/repos/ModernMT/MMT,93
848,25,,92,"['convolutional-neural-networks', 'deep-learning', 'distributed-computing', 'machine-learning', 'optimization']",https://api.github.com/repos/ljk628/ML-Systems,92
849,21,JavaScript,92,"['channels', 'deep-learning', 'django', 'javascript', 'machine-learning', 'python', 'rabbitmq', 'redis', 'web-sockets']",https://api.github.com/repos/Cloud-CV/visual-chatbot,92
850,85,Jupyter Notebook,92,"['cs231n', 'machine-learning']",https://api.github.com/repos/Halfish/cs231n,92
851,14,Python,92,"['computer-vision', 'library', 'machine-learning', 'meta-learning', 'natural-language-processing', 'pytorch']",https://api.github.com/repos/iwasaki-kenta/keita,92
852,19,Python,92,"['machine-learning', 'python', 'speech-processing', 'speech-synthesis', 'text-to-speech', 'voice-conversion']",https://api.github.com/repos/r9y9/nnmnkwii,92
853,32,C++,92,"['beam-search', 'ctc', 'ctc-loss', 'decoder', 'machine-learning', 'pytorch']",https://api.github.com/repos/parlance/ctcdecode,92
854,15,Python,91,"['data-preprocessing', 'deep-learning', 'docker', 'docker-compose', 'gpu', 'machine-learning', 'microservices-architecture', 'tensorflow']",https://api.github.com/repos/TensorMSA/tensormsa,91
855,11,Python,90,"['data-science', 'guided-topic-modeling', 'guidedlda', 'machine-learning', 'seededlda', 'topic-modeling']",https://api.github.com/repos/vi3k6i5/GuidedLDA,90
856,33,Java,90,"['gradient-boosting', 'java', 'machine-learning', 'machine-learning-library', 'multi-label-classification']",https://api.github.com/repos/cheng-li/pyramid,90
857,30,Python,90,"['dashboard', 'machine-learning', 'mongodb-database', 'sacred']",https://api.github.com/repos/chovanecm/sacredboard,90
858,47,Python,89,"['blockchain', 'linux', 'machine-learning', 'machine-learning-workshop', 'presentation-materials', 'python', 'python-script', 'start-summit-2017', 'switzerland', 'workshop', 'workshop-presentation']",https://api.github.com/repos/thoschm/START-Summit-2017-Blockchain-Machine-Learning-Workshop,89
859,26,Jupyter Notebook,89,"['boosting-algorithms', 'high-energy-physics', 'machine-learning', 'neural-networks', 'python', 'reweighting-algorithms', 'scikit-learn', 'splot']",https://api.github.com/repos/arogozhnikov/hep_ml,89
860,18,Java,89,"['android', 'clean-architecture', 'deep-learning', 'deeplearning4j', 'dl4j', 'federated-learning', 'machine-learning', 'rxjava2']",https://api.github.com/repos/mccorby/FederatedAndroidTrainer,89
861,8,Elixir,89,"['linear-algebra', 'machine-learning', 'math', 'statistics']",https://api.github.com/repos/safwank/Numerix,89
862,2,Go,89,"['clustering', 'cooking', 'food', 'food-recommendation', 'machine-learning', 'recipes']",https://api.github.com/repos/schollz/meanrecipe,89
863,29,Jupyter Notebook,89,"['deep-learning', 'deep-neural-networks', 'machine-learning', 'python', 'tensorflow']",https://api.github.com/repos/shekit/machine-learning-demystified,89
864,16,Python,88,"['machine-learning', 'machine-learning-algorithms', 'machine-learning-library', 'supervised-learning', 'unsupervised-learning']",https://api.github.com/repos/christopherjenness/ML-lib,88
865,45,Java,88,"['java', 'jni', 'machine-learning', 'model-compression', 'nlp', 'text-classification', 'word-embeddings']",https://api.github.com/repos/vinhkhuc/JFastText,88
866,38,,87,"['artificial-intelligence', 'deep-learning', 'deep-neural-networks', 'machine-learning', 'machine-learning-algorithms', 'neural-network']",https://api.github.com/repos/bo-xiong/Awesome-Deep-Learning-for-Chinese,87
867,56,Python,87,"['distributed', 'fmri', 'machine-learning', 'neuroimaging', 'neuroscience']",https://api.github.com/repos/brainiak/brainiak,87
